Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
192.168.77.230,192.168.77.110,6,62188,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,59614,58,0.001000
192.168.77.110,192.168.77.230,6,80,59613,58,0.001000
192.168.77.110,192.168.77.230,6,80,59616,58,0.001000
192.168.77.110,192.168.77.230,6,80,59615,58,0.001000
192.168.77.110,192.168.77.230,6,80,59617,58,0.001000
192.168.77.110,192.168.77.230,6,80,59618,58,0.001000
192.168.77.110,192.168.77.230,6,80,59620,58,0.001000
192.168.77.110,192.168.77.230,6,80,59619,58,0.001000
192.168.77.110,192.168.77.230,6,80,59621,58,0.001000
192.168.77.110,192.168.77.230,6,80,59622,58,0.001000
192.168.77.110,192.168.77.230,6,80,59624,58,0.001000
192.168.77.110,192.168.77.230,6,80,59623,58,0.001000
192.168.77.110,192.168.77.230,6,80,59626,58,0.001000
192.168.77.110,192.168.77.230,6,80,59625,58,0.001000
192.168.77.110,192.168.77.230,6,80,59628,58,0.001000
192.168.77.110,192.168.77.230,6,80,59627,58,0.001000
192.168.77.110,192.168.77.230,6,80,59879,58,0.001000
192.168.77.110,192.168.77.230,6,80,59878,58,0.001000
192.168.77.110,192.168.77.230,6,80,59880,58,0.001000
192.168.77.110,192.168.77.230,6,80,59881,58,0.001000
192.168.77.110,192.168.77.230,6,80,59882,58,0.001000
192.168.77.110,192.168.77.230,6,80,59883,58,0.001000
192.168.77.110,192.168.77.230,6,80,59884,58,0.001000
192.168.77.110,192.168.77.230,6,80,59885,58,0.001000
192.168.77.110,192.168.77.230,6,80,59886,58,0.001000
192.168.77.110,192.168.77.230,6,80,59887,58,0.001000
192.168.77.110,192.168.77.230,6,80,59888,58,0.001000
192.168.77.110,192.168.77.230,6,80,59889,58,0.001000
192.168.77.110,192.168.77.230,6,80,59890,58,0.001000
192.168.77.110,192.168.77.230,6,80,59892,58,0.001000
192.168.77.110,192.168.77.230,6,80,59891,58,0.001000
192.168.77.110,192.168.77.230,6,80,60082,58,0.001000
192.168.77.110,192.168.77.230,6,80,59893,58,0.001000
192.168.77.110,192.168.77.230,6,80,60084,58,0.001000
192.168.77.110,192.168.77.230,6,80,60083,58,0.001000
192.168.77.110,192.168.77.230,6,80,60086,58,0.001000
192.168.77.110,192.168.77.230,6,80,60088,58,0.001000
192.168.77.110,192.168.77.230,6,80,60085,58,0.001000
192.168.77.110,192.168.77.230,6,80,60087,58,0.001000
192.168.77.110,192.168.77.230,6,80,60089,58,0.001000
192.168.77.110,192.168.77.230,6,80,60090,58,0.001000
192.168.77.110,192.168.77.230,6,80,60092,58,0.001000
192.168.77.110,192.168.77.230,6,80,60094,58,0.001000
192.168.77.110,192.168.77.230,6,80,60091,58,0.001000
192.168.77.110,192.168.77.230,6,80,60093,58,0.001000
192.168.77.110,192.168.77.230,6,80,60096,58,0.001000
192.168.77.110,192.168.77.230,6,80,60095,58,0.001000
192.168.77.110,192.168.77.230,6,80,61690,58,0.001000
192.168.77.110,192.168.77.230,6,80,60097,58,0.001000
192.168.77.110,192.168.77.230,6,80,61692,58,0.001000
192.168.77.110,192.168.77.230,6,80,61691,58,0.001000
192.168.77.110,192.168.77.230,6,80,61694,58,0.001000
192.168.77.110,192.168.77.230,6,80,61693,58,0.001000
192.168.77.110,192.168.77.230,6,80,61696,58,0.001000
192.168.77.110,192.168.77.230,6,80,61695,58,0.001000
192.168.77.110,192.168.77.230,6,80,61698,58,0.001000
192.168.77.110,192.168.77.230,6,80,61697,58,0.001000
192.168.77.110,192.168.77.230,6,80,61700,58,0.001000
192.168.77.110,192.168.77.230,6,80,61699,58,0.001000
192.168.77.110,192.168.77.230,6,80,61701,58,0.001000
192.168.77.110,192.168.77.230,6,80,61702,58,0.001000
192.168.77.110,192.168.77.230,6,80,61704,58,0.001000
192.168.77.110,192.168.77.230,6,80,61703,58,0.001000
192.168.77.110,192.168.77.230,6,80,61705,58,0.001000
192.168.77.230,192.168.77.110,6,62189,80,60,0.001000
192.168.77.230,192.168.77.110,6,62190,80,60,0.001000
192.168.77.230,192.168.77.110,6,62191,80,60,0.001000
192.168.77.230,192.168.77.110,6,62192,80,60,0.001000
192.168.77.230,192.168.77.110,6,62193,80,60,0.001000
192.168.77.230,192.168.77.110,6,62194,80,60,0.001000
192.168.77.230,192.168.77.110,6,62195,80,60,0.001000
192.168.77.230,192.168.77.110,6,62196,80,60,0.001000
192.168.77.230,192.168.77.110,6,62457,80,60,0.001000
192.168.77.230,192.168.77.110,6,62458,80,60,0.001000
192.168.77.230,192.168.77.110,6,62459,80,60,0.001000
192.168.77.230,192.168.77.110,6,62460,80,60,0.001000
192.168.77.230,192.168.77.110,6,62461,80,60,0.001000
192.168.77.230,192.168.77.110,6,62462,80,60,0.001000
192.168.77.230,192.168.77.110,6,62463,80,60,0.001000
192.168.77.230,192.168.77.110,6,62464,80,60,0.001000
192.168.77.230,192.168.77.110,6,62465,80,60,0.001000
192.168.77.230,192.168.77.110,6,62466,80,60,0.001000
192.168.77.230,192.168.77.110,6,62467,80,60,0.001000
192.168.77.230,192.168.77.110,6,62468,80,60,0.001000
192.168.77.230,192.168.77.110,6,62469,80,60,0.001000
192.168.77.230,192.168.77.110,6,62470,80,60,0.001000
192.168.77.230,192.168.77.110,6,62471,80,60,0.001000
192.168.77.230,192.168.77.110,6,62472,80,60,0.001000
192.168.77.230,192.168.77.110,6,63673,80,60,0.001000
192.168.77.230,192.168.77.110,6,63674,80,60,0.001000
192.168.77.230,192.168.77.110,6,63675,80,60,0.001000
192.168.77.230,192.168.77.110,6,63676,80,60,0.001000
192.168.77.230,192.168.77.110,6,63677,80,60,0.001000
192.168.77.230,192.168.77.110,6,63678,80,60,0.001000
192.168.77.230,192.168.77.110,6,63679,80,60,0.001000
192.168.77.230,192.168.77.110,6,63680,80,60,0.001000
192.168.77.230,192.168.77.110,6,63681,80,60,0.001000
192.168.77.230,192.168.77.110,6,63682,80,60,0.001000
192.168.77.230,192.168.77.110,6,63683,80,60,0.001000
192.168.77.230,192.168.77.110,6,63684,80,60,0.001000
192.168.77.230,192.168.77.110,6,63685,80,60,0.001000
192.168.77.230,192.168.77.110,6,63686,80,60,0.001000
192.168.77.230,192.168.77.110,6,63687,80,60,0.001000
192.168.77.230,192.168.77.110,6,63688,80,60,0.001000
192.168.77.230,192.168.77.110,6,63928,80,60,0.001000
192.168.77.230,192.168.77.110,6,63929,80,60,0.001000
192.168.77.230,192.168.77.110,6,63930,80,60,0.001000
192.168.77.230,192.168.77.110,6,63931,80,60,0.001000
192.168.77.230,192.168.77.110,6,63932,80,60,0.001000
192.168.77.230,192.168.77.110,6,63933,80,60,0.001000
192.168.77.230,192.168.77.110,6,63934,80,60,0.001000
192.168.77.230,192.168.77.110,6,63935,80,60,0.001000
192.168.77.230,192.168.77.110,6,63936,80,60,0.001000
192.168.77.230,192.168.77.110,6,63937,80,60,0.001000
192.168.77.230,192.168.77.110,6,63938,80,60,0.001000
192.168.77.230,192.168.77.110,6,63939,80,60,0.001000
192.168.77.230,192.168.77.110,6,63940,80,60,0.001000
192.168.77.230,192.168.77.110,6,63941,80,60,0.001000
192.168.77.230,192.168.77.110,6,63942,80,60,0.001000
192.168.77.230,192.168.77.110,6,63943,80,60,0.001000
192.168.77.230,192.168.77.110,6,64204,80,60,0.001000
192.168.77.230,192.168.77.110,6,64205,80,60,0.001000
192.168.77.230,192.168.77.110,6,64206,80,60,0.001000
192.168.77.230,192.168.77.110,6,64207,80,60,0.001000
192.168.77.230,192.168.77.110,6,64208,80,60,0.001000
192.168.77.230,192.168.77.110,6,64209,80,60,0.001000
192.168.77.230,192.168.77.110,6,64210,80,60,0.001000
192.168.77.230,192.168.77.110,6,64211,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,61941,58,0.001000
192.168.77.110,192.168.77.230,6,80,61942,58,0.001000
192.168.77.110,192.168.77.230,6,80,61943,58,0.001000
192.168.77.110,192.168.77.230,6,80,61945,58,0.001000
192.168.77.110,192.168.77.230,6,80,61944,58,0.001000
192.168.77.110,192.168.77.230,6,80,61947,58,0.001000
192.168.77.110,192.168.77.230,6,80,61946,58,0.001000
192.168.77.110,192.168.77.230,6,80,61948,58,0.001000
192.168.77.110,192.168.77.230,6,80,61949,58,0.001000
192.168.77.110,192.168.77.230,6,80,61951,58,0.001000
192.168.77.110,192.168.77.230,6,80,61953,58,0.001000
192.168.77.110,192.168.77.230,6,80,61950,58,0.001000
192.168.77.110,192.168.77.230,6,80,61952,58,0.001000
192.168.77.110,192.168.77.230,6,80,61954,58,0.001000
192.168.77.110,192.168.77.230,6,80,61955,58,0.001000
192.168.77.110,192.168.77.230,6,80,61956,58,0.001000
192.168.77.110,192.168.77.230,6,80,62181,58,0.001000
192.168.77.110,192.168.77.230,6,80,62182,58,0.001000
192.168.77.110,192.168.77.230,6,80,62183,58,0.001000
192.168.77.110,192.168.77.230,6,80,62185,58,0.001000
192.168.77.110,192.168.77.230,6,80,62184,58,0.001000
192.168.77.110,192.168.77.230,6,80,62187,58,0.001000
192.168.77.110,192.168.77.230,6,80,62186,58,0.001000
192.168.77.110,192.168.77.230,6,80,62188,58,0.001000
192.168.77.110,192.168.77.230,6,80,62189,58,0.001000
192.168.77.110,192.168.77.230,6,80,62190,58,0.001000
192.168.77.110,192.168.77.230,6,80,62192,58,0.001000
192.168.77.110,192.168.77.230,6,80,62191,58,0.001000
192.168.77.110,192.168.77.230,6,80,62194,58,0.001000
192.168.77.110,192.168.77.230,6,80,62193,58,0.001000
192.168.77.110,192.168.77.230,6,80,62196,58,0.001000
192.168.77.110,192.168.77.230,6,80,62195,58,0.001000
192.168.77.110,192.168.77.230,6,80,62458,58,0.001000
192.168.77.110,192.168.77.230,6,80,62460,58,0.001000
192.168.77.110,192.168.77.230,6,80,62457,58,0.001000
192.168.77.110,192.168.77.230,6,80,62459,58,0.001000
192.168.77.110,192.168.77.230,6,80,62462,58,0.001000
192.168.77.110,192.168.77.230,6,80,62461,58,0.001000
192.168.77.110,192.168.77.230,6,80,62464,58,0.001000
192.168.77.110,192.168.77.230,6,80,62463,58,0.001000
192.168.77.110,192.168.77.230,6,80,62466,58,0.001000
192.168.77.110,192.168.77.230,6,80,62465,58,0.001000
192.168.77.110,192.168.77.230,6,80,62468,58,0.001000
192.168.77.110,192.168.77.230,6,80,62467,58,0.001000
192.168.77.110,192.168.77.230,6,80,62470,58,0.001000
192.168.77.110,192.168.77.230,6,80,62472,58,0.001000
192.168.77.110,192.168.77.230,6,80,62469,58,0.001000
192.168.77.110,192.168.77.230,6,80,63674,58,0.001000
192.168.77.110,192.168.77.230,6,80,62471,58,0.001000
192.168.77.110,192.168.77.230,6,80,63673,58,0.001000
192.168.77.110,192.168.77.230,6,80,63676,58,0.001000
192.168.77.110,192.168.77.230,6,80,63678,58,0.001000
192.168.77.110,192.168.77.230,6,80,63675,58,0.001000
192.168.77.110,192.168.77.230,6,80,63677,58,0.001000
192.168.77.110,192.168.77.230,6,80,63680,58,0.001000
192.168.77.110,192.168.77.230,6,80,63679,58,0.001000
192.168.77.110,192.168.77.230,6,80,63682,58,0.001000
192.168.77.110,192.168.77.230,6,80,63684,58,0.001000
192.168.77.110,192.168.77.230,6,80,63681,58,0.001000
192.168.77.110,192.168.77.230,6,80,63683,58,0.001000
192.168.77.110,192.168.77.230,6,80,63686,58,0.001000
192.168.77.110,192.168.77.230,6,80,63685,58,0.001000
192.168.77.110,192.168.77.230,6,80,63687,58,0.001000
192.168.77.110,192.168.77.230,6,80,63688,58,0.001000
192.168.77.230,192.168.77.110,6,64212,80,60,0.001000
192.168.77.230,192.168.77.110,6,64213,80,60,0.001000
192.168.77.230,192.168.77.110,6,64214,80,60,0.001000
192.168.77.230,192.168.77.110,6,64215,80,60,0.001000
192.168.77.230,192.168.77.110,6,64216,80,60,0.001000
192.168.77.230,192.168.77.110,6,64217,80,60,0.001000
192.168.77.230,192.168.77.110,6,64218,80,60,0.001000
192.168.77.230,192.168.77.110,6,64219,80,60,0.001000
192.168.77.230,192.168.77.110,6,64430,80,60,0.001000
192.168.77.230,192.168.77.110,6,64431,80,60,0.001000
192.168.77.230,192.168.77.110,6,64432,80,60,0.001000
192.168.77.230,192.168.77.110,6,64433,80,60,0.001000
192.168.77.230,192.168.77.110,6,64434,80,60,0.001000
192.168.77.230,192.168.77.110,6,64435,80,60,0.001000
192.168.77.230,192.168.77.110,6,64436,80,60,0.001000
192.168.77.230,192.168.77.110,6,64437,80,60,0.001000
192.168.77.230,192.168.77.110,6,64438,80,60,0.001000
192.168.77.230,192.168.77.110,6,64439,80,60,0.001000
192.168.77.230,192.168.77.110,6,64440,80,60,0.001000
192.168.77.230,192.168.77.110,6,64441,80,60,0.001000
192.168.77.230,192.168.77.110,6,64442,80,60,0.001000
192.168.77.230,192.168.77.110,6,64443,80,60,0.001000
192.168.77.230,192.168.77.110,6,64444,80,60,0.001000
192.168.77.230,192.168.77.110,6,64445,80,60,0.001000
192.168.77.230,192.168.77.110,6,531,80,60,0.001000
192.168.77.230,192.168.77.110,6,532,80,60,0.001000
192.168.77.230,192.168.77.110,6,533,80,60,0.001000
192.168.77.230,192.168.77.110,6,534,80,60,0.001000
192.168.77.230,192.168.77.110,6,535,80,60,0.001000
192.168.77.230,192.168.77.110,6,536,80,60,0.001000
192.168.77.230,192.168.77.110,6,537,80,60,0.001000
192.168.77.230,192.168.77.110,6,538,80,60,0.001000
192.168.77.230,192.168.77.110,6,539,80,60,0.001000
192.168.77.230,192.168.77.110,6,540,80,60,0.001000
192.168.77.230,192.168.77.110,6,541,80,60,0.001000
192.168.77.230,192.168.77.110,6,542,80,60,0.001000
192.168.77.230,192.168.77.110,6,543,80,60,0.001000
192.168.77.230,192.168.77.110,6,544,80,60,0.001000
192.168.77.230,192.168.77.110,6,545,80,60,0.001000
192.168.77.230,192.168.77.110,6,546,80,60,0.001000
192.168.77.230,192.168.77.110,6,754,80,60,0.001000
192.168.77.230,192.168.77.110,6,755,80,60,0.001000
192.168.77.230,192.168.77.110,6,756,80,60,0.001000
192.168.77.230,192.168.77.110,6,757,80,60,0.001000
192.168.77.230,192.168.77.110,6,758,80,60,0.001000
192.168.77.230,192.168.77.110,6,759,80,60,0.001000
192.168.77.230,192.168.77.110,6,760,80,60,0.001000
192.168.77.230,192.168.77.110,6,761,80,60,0.001000
192.168.77.230,192.168.77.110,6,762,80,60,0.001000
192.168.77.230,192.168.77.110,6,763,80,60,0.001000
192.168.77.230,192.168.77.110,6,764,80,60,0.001000
192.168.77.230,192.168.77.110,6,765,80,60,0.001000
192.168.77.230,192.168.77.110,6,766,80,60,0.001000
192.168.77.230,192.168.77.110,6,767,80,60,0.001000
192.168.77.230,192.168.77.110,6,768,80,60,0.001000
192.168.77.230,192.168.77.110,6,769,80,60,0.001000
192.168.77.230,192.168.77.110,6,1075,80,60,0.001000
192.168.77.230,192.168.77.110,6,1076,80,60,0.001000
192.168.77.230,192.168.77.110,6,1077,80,60,0.001000
192.168.77.230,192.168.77.110,6,1078,80,60,0.001000
192.168.77.230,192.168.77.110,6,1079,80,60,0.001000
192.168.77.230,192.168.77.110,6,1080,80,60,0.001000
192.168.77.230,192.168.77.110,6,1081,80,60,0.001000
192.168.77.230,192.168.77.110,6,1082,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,63928,58,0.001000
192.168.77.110,192.168.77.230,6,80,63929,58,0.001000
192.168.77.110,192.168.77.230,6,80,63931,58,0.001000
192.168.77.110,192.168.77.230,6,80,63930,58,0.001000
192.168.77.110,192.168.77.230,6,80,63932,58,0.001000
192.168.77.110,192.168.77.230,6,80,63933,58,0.001000
192.168.77.110,192.168.77.230,6,80,63934,58,0.001000
192.168.77.110,192.168.77.230,6,80,63935,58,0.001000
192.168.77.110,192.168.77.230,6,80,63936,58,0.001000
192.168.77.110,192.168.77.230,6,80,63937,58,0.001000
192.168.77.110,192.168.77.230,6,80,63938,58,0.001000
192.168.77.110,192.168.77.230,6,80,63939,58,0.001000
192.168.77.110,192.168.77.230,6,80,63940,58,0.001000
192.168.77.110,192.168.77.230,6,80,63941,58,0.001000
192.168.77.110,192.168.77.230,6,80,63943,58,0.001000
192.168.77.110,192.168.77.230,6,80,63942,58,0.001000
192.168.77.110,192.168.77.230,6,80,64205,58,0.001000
192.168.77.110,192.168.77.230,6,80,64207,58,0.001000
192.168.77.110,192.168.77.230,6,80,64204,58,0.001000
192.168.77.110,192.168.77.230,6,80,64209,58,0.001000
192.168.77.110,192.168.77.230,6,80,64211,58,0.001000
192.168.77.110,192.168.77.230,6,80,64206,58,0.001000
192.168.77.110,192.168.77.230,6,80,64208,58,0.001000
192.168.77.110,192.168.77.230,6,80,64210,58,0.001000
192.168.77.110,192.168.77.230,6,80,64212,58,0.001000
192.168.77.110,192.168.77.230,6,80,64213,58,0.001000
192.168.77.110,192.168.77.230,6,80,64214,58,0.001000
192.168.77.110,192.168.77.230,6,80,64215,58,0.001000
192.168.77.110,192.168.77.230,6,80,64217,58,0.001000
192.168.77.110,192.168.77.230,6,80,64216,58,0.001000
192.168.77.110,192.168.77.230,6,80,64219,58,0.001000
192.168.77.110,192.168.77.230,6,80,64218,58,0.001000
192.168.77.110,192.168.77.230,6,80,64431,58,0.001000
192.168.77.110,192.168.77.230,6,80,64433,58,0.001000
192.168.77.110,192.168.77.230,6,80,64430,58,0.001000
192.168.77.110,192.168.77.230,6,80,64432,58,0.001000
192.168.77.110,192.168.77.230,6,80,64434,58,0.001000
192.168.77.110,192.168.77.230,6,80,64435,58,0.001000
192.168.77.110,192.168.77.230,6,80,64436,58,0.001000
192.168.77.110,192.168.77.230,6,80,64437,58,0.001000
192.168.77.110,192.168.77.230,6,80,64438,58,0.001000
192.168.77.110,192.168.77.230,6,80,64439,58,0.001000
192.168.77.110,192.168.77.230,6,80,64441,58,0.001000
192.168.77.110,192.168.77.230,6,80,64440,58,0.001000
192.168.77.110,192.168.77.230,6,80,64443,58,0.001000
192.168.77.110,192.168.77.230,6,80,64445,58,0.001000
192.168.77.110,192.168.77.230,6,80,64442,58,0.001000
192.168.77.110,192.168.77.230,6,80,532,58,0.001000
192.168.77.110,192.168.77.230,6,80,64444,58,0.001000
192.168.77.110,192.168.77.230,6,80,531,58,0.001000
192.168.77.110,192.168.77.230,6,80,534,58,0.001000
192.168.77.110,192.168.77.230,6,80,536,58,0.001000
192.168.77.110,192.168.77.230,6,80,538,58,0.001000
192.168.77.110,192.168.77.230,6,80,533,58,0.001000
192.168.77.110,192.168.77.230,6,80,535,58,0.001000
192.168.77.110,192.168.77.230,6,80,537,58,0.001000
192.168.77.110,192.168.77.230,6,80,539,58,0.001000
192.168.77.110,192.168.77.230,6,80,540,58,0.001000
192.168.77.110,192.168.77.230,6,80,542,58,0.001000
192.168.77.110,192.168.77.230,6,80,544,58,0.001000
192.168.77.110,192.168.77.230,6,80,541,58,0.001000
192.168.77.110,192.168.77.230,6,80,543,58,0.001000
192.168.77.110,192.168.77.230,6,80,545,58,0.001000
192.168.77.110,192.168.77.230,6,80,546,58,0.001000
192.168.77.230,192.168.77.110,6,1083,80,60,0.001000
192.168.77.230,192.168.77.110,6,1084,80,60,0.001000
192.168.77.230,192.168.77.110,6,1085,80,60,0.001000
192.168.77.230,192.168.77.110,6,1086,80,60,0.001000
192.168.77.230,192.168.77.110,6,1087,80,60,0.001000
192.168.77.230,192.168.77.110,6,1088,80,60,0.001000
192.168.77.230,192.168.77.110,6,1089,80,60,0.001000
192.168.77.230,192.168.77.110,6,1090,80,60,0.001000
192.168.77.230,192.168.77.110,6,2746,80,60,0.001000
192.168.77.230,192.168.77.110,6,2747,80,60,0.001000
192.168.77.230,192.168.77.110,6,2748,80,60,0.001000
192.168.77.230,192.168.77.110,6,2749,80,60,0.001000
192.168.77.230,192.168.77.110,6,2750,80,60,0.001000
192.168.77.230,192.168.77.110,6,2751,80,60,0.001000
192.168.77.230,192.168.77.110,6,2752,80,60,0.001000
192.168.77.230,192.168.77.110,6,2753,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,754,58,0.001000
192.168.77.110,192.168.77.230,6,80,755,58,0.001000
192.168.77.110,192.168.77.230,6,80,757,58,0.001000
192.168.77.110,192.168.77.230,6,80,756,58,0.001000
192.168.77.110,192.168.77.230,6,80,758,58,0.001000
192.168.77.110,192.168.77.230,6,80,759,58,0.001000
192.168.77.110,192.168.77.230,6,80,761,58,0.001000
192.168.77.110,192.168.77.230,6,80,760,58,0.001000
192.168.77.110,192.168.77.230,6,80,762,58,0.001000
192.168.77.110,192.168.77.230,6,80,763,58,0.001000
192.168.77.110,192.168.77.230,6,80,765,58,0.001000
192.168.77.110,192.168.77.230,6,80,764,58,0.001000
192.168.77.110,192.168.77.230,6,80,767,58,0.001000
192.168.77.110,192.168.77.230,6,80,766,58,0.001000
192.168.77.110,192.168.77.230,6,80,769,58,0.001000
192.168.77.110,192.168.77.230,6,80,768,58,0.001000
192.168.77.110,192.168.77.230,6,80,1075,58,0.001000
192.168.77.110,192.168.77.230,6,80,1076,58,0.001000
192.168.77.110,192.168.77.230,6,80,1077,58,0.001000
192.168.77.110,192.168.77.230,6,80,1078,58,0.001000
192.168.77.110,192.168.77.230,6,80,1079,58,0.001000
192.168.77.110,192.168.77.230,6,80,1080,58,0.001000
192.168.77.110,192.168.77.230,6,80,1082,58,0.001000
192.168.77.110,192.168.77.230,6,80,1081,58,0.001000
192.168.77.110,192.168.77.230,6,80,1083,58,0.001000
192.168.77.110,192.168.77.230,6,80,1084,58,0.001000
192.168.77.110,192.168.77.230,6,80,1085,58,0.001000
192.168.77.110,192.168.77.230,6,80,1086,58,0.001000
192.168.77.110,192.168.77.230,6,80,1087,58,0.001000
192.168.77.110,192.168.77.230,6,80,1088,58,0.001000
192.168.77.110,192.168.77.230,6,80,1090,58,0.001000
192.168.77.110,192.168.77.230,6,80,1089,58,0.001000
192.168.77.230,192.168.77.110,6,2754,80,60,0.001000
192.168.77.230,192.168.77.110,6,2755,80,60,0.001000
192.168.77.230,192.168.77.110,6,2756,80,60,0.001000
192.168.77.230,192.168.77.110,6,2757,80,60,0.001000
192.168.77.230,192.168.77.110,6,2758,80,60,0.001000
192.168.77.230,192.168.77.110,6,2759,80,60,0.001000
192.168.77.230,192.168.77.110,6,2760,80,60,0.001000
192.168.77.230,192.168.77.110,6,2761,80,60,0.001000
192.168.77.230,192.168.77.110,6,3011,80,60,0.001000
192.168.77.230,192.168.77.110,6,3012,80,60,0.001000
192.168.77.230,192.168.77.110,6,3013,80,60,0.001000
192.168.77.230,192.168.77.110,6,3014,80,60,0.001000
192.168.77.230,192.168.77.110,6,3015,80,60,0.001000
192.168.77.230,192.168.77.110,6,3016,80,60,0.001000
192.168.77.230,192.168.77.110,6,3017,80,60,0.001000
192.168.77.230,192.168.77.110,6,3018,80,60,0.001000
192.168.77.230,192.168.77.110,6,3019,80,60,0.001000
192.168.77.230,192.168.77.110,6,3020,80,60,0.001000
192.168.77.230,192.168.77.110,6,3021,80,60,0.001000
192.168.77.230,192.168.77.110,6,3022,80,60,0.001000
192.168.77.230,192.168.77.110,6,3023,80,60,0.001000
192.168.77.230,192.168.77.110,6,3024,80,60,0.001000
192.168.77.230,192.168.77.110,6,3025,80,60,0.001000
192.168.77.230,192.168.77.110,6,3026,80,60,0.001000
192.168.77.230,192.168.77.110,6,4691,80,60,0.001000
192.168.77.230,192.168.77.110,6,4692,80,60,0.001000
192.168.77.230,192.168.77.110,6,4693,80,60,0.001000
192.168.77.230,192.168.77.110,6,4694,80,60,0.001000
192.168.77.230,192.168.77.110,6,4695,80,60,0.001000
192.168.77.230,192.168.77.110,6,4696,80,60,0.001000
192.168.77.230,192.168.77.110,6,4697,80,60,0.001000
192.168.77.230,192.168.77.110,6,4698,80,60,0.001000
192.168.77.230,192.168.77.110,6,4699,80,60,0.001000
192.168.77.230,192.168.77.110,6,4700,80,60,0.001000
192.168.77.230,192.168.77.110,6,4701,80,60,0.001000
192.168.77.230,192.168.77.110,6,4702,80,60,0.001000
192.168.77.230,192.168.77.110,6,4703,80,60,0.001000
192.168.77.230,192.168.77.110,6,4704,80,60,0.001000
192.168.77.230,192.168.77.110,6,4705,80,60,0.001000
192.168.77.230,192.168.77.110,6,4706,80,60,0.001000
192.168.77.230,192.168.77.110,6,5149,80,60,0.001000
192.168.77.230,192.168.77.110,6,5150,80,60,0.001000
192.168.77.230,192.168.77.110,6,5151,80,60,0.001000
192.168.77.230,192.168.77.110,6,5152,80,60,0.001000
192.168.77.230,192.168.77.110,6,5153,80,60,0.001000
192.168.77.230,192.168.77.110,6,5154,80,60,0.001000
192.168.77.230,192.168.77.110,6,5155,80,60,0.001000
192.168.77.230,192.168.77.110,6,5156,80,60,0.001000
192.168.77.230,192.168.77.110,6,5157,80,60,0.001000
192.168.77.230,192.168.77.110,6,5158,80,60,0.001000
192.168.77.230,192.168.77.110,6,5159,80,60,0.001000
192.168.77.230,192.168.77.110,6,5160,80,60,0.001000
192.168.77.230,192.168.77.110,6,5161,80,60,0.001000
192.168.77.230,192.168.77.110,6,5162,80,60,0.001000
192.168.77.230,192.168.77.110,6,5163,80,60,0.001000
192.168.77.230,192.168.77.110,6,5164,80,60,0.001000
192.168.77.230,192.168.77.110,6,5470,80,60,0.001000
192.168.77.230,192.168.77.110,6,5471,80,60,0.001000
192.168.77.230,192.168.77.110,6,5472,80,60,0.001000
192.168.77.230,192.168.77.110,6,5473,80,60,0.001000
192.168.77.230,192.168.77.110,6,5474,80,60,0.001000
192.168.77.230,192.168.77.110,6,5475,80,60,0.001000
192.168.77.230,192.168.77.110,6,5476,80,60,0.001000
192.168.77.230,192.168.77.110,6,5477,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,2747,58,0.001000
192.168.77.110,192.168.77.230,6,80,2746,58,0.001000
192.168.77.110,192.168.77.230,6,80,2749,58,0.001000
192.168.77.110,192.168.77.230,6,80,2751,58,0.001000
192.168.77.110,192.168.77.230,6,80,2748,58,0.001000
192.168.77.110,192.168.77.230,6,80,2753,58,0.001000
192.168.77.110,192.168.77.230,6,80,2750,58,0.001000
192.168.77.110,192.168.77.230,6,80,2752,58,0.001000
192.168.77.110,192.168.77.230,6,80,2754,58,0.001000
192.168.77.110,192.168.77.230,6,80,2755,58,0.001000
192.168.77.110,192.168.77.230,6,80,2757,58,0.001000
192.168.77.110,192.168.77.230,6,80,2756,58,0.001000
192.168.77.110,192.168.77.230,6,80,2759,58,0.001000
192.168.77.110,192.168.77.230,6,80,2761,58,0.001000
192.168.77.110,192.168.77.230,6,80,2758,58,0.001000
192.168.77.110,192.168.77.230,6,80,2760,58,0.001000
192.168.77.110,192.168.77.230,6,80,3012,58,0.001000
192.168.77.110,192.168.77.230,6,80,3014,58,0.001000
192.168.77.110,192.168.77.230,6,80,3011,58,0.001000
192.168.77.110,192.168.77.230,6,80,3016,58,0.001000
192.168.77.110,192.168.77.230,6,80,3013,58,0.001000
192.168.77.110,192.168.77.230,6,80,3018,58,0.001000
192.168.77.110,192.168.77.230,6,80,3015,58,0.001000
192.168.77.110,192.168.77.230,6,80,3017,58,0.001000
192.168.77.110,192.168.77.230,6,80,3019,58,0.001000
192.168.77.110,192.168.77.230,6,80,3020,58,0.001000
192.168.77.110,192.168.77.230,6,80,3022,58,0.001000
192.168.77.110,192.168.77.230,6,80,3021,58,0.001000
192.168.77.110,192.168.77.230,6,80,3023,58,0.001000
192.168.77.110,192.168.77.230,6,80,3024,58,0.001000
192.168.77.110,192.168.77.230,6,80,3025,58,0.001000
192.168.77.110,192.168.77.230,6,80,3026,58,0.001000
192.168.77.110,192.168.77.230,6,80,4692,58,0.001000
192.168.77.110,192.168.77.230,6,80,4691,58,0.001000
